,mu,lambda,prob,HV
1280,56.95800781,0.8112793,0.87158203,0.076342440375684
1281,254.56542969,0.8112793,0.87158203,0.0698372917509357
1282,56.95800781,1.21411133,0.87158203,0.07077108062123
1283,56.95800781,0.8112793,0.76416016,0.0478516506883362
1284,254.56542969,1.21411133,0.76416016,0.1415994564536041
1285,531.958008,2.0612793,0.371582031,0.0926786117930352
1286,729.56543,2.0612793,0.371582031,0.3390185724042438
1287,531.958008,2.46411133,0.371582031,0.2427049351880456
1288,531.958008,2.0612793,0.264160156,0.099688839002938
1289,729.56543,2.46411133,0.264160156,0.2249002347950497
1290,769.458008,1.4362793,0.621582031,0.2071687938417081
1291,492.06542969,1.4362793,0.62158203,0.178264985247609
1292,769.458008,1.83911133,0.621582031,0.2536627233690428
1293,769.458008,1.4362793,0.0141601562,0.1671822072024335
1294,492.06543,1.83911133,0.0141601562,0.0749218150110652
1295,294.458008,2.6862793,0.121582031,0.1498149797174027
1296,967.06543,2.6862793,0.121582031,0.1841053875268601
1297,294.458008,0.589111328,0.121582031,0.0548100928668977
1298,294.45800781,2.6862793,0.51416016,0.3632160611940624
1300,413.20800781,1.7487793,0.49658203,0.2240989796139861
1301,848.31543,1.7487793,0.496582031,0.3999957542842367
1302,413.20800781,0.90161133,0.49658203,0.052611067617264
1303,413.20800781,1.7487793,0.88916016,0.2320863868531436
1304,848.31542969,0.90161133,0.88916016,0.1464163008971298
1305,888.20800781,2.9987793,0.99658203,0.410219530211141
1306,373.31542969,2.9987793,0.99658203,0.1997159112131202
1307,888.20800781,2.15161133,0.99658203,0.3731127273133134
1308,888.208008,2.9987793,0.389160156,0.387346430795753
1309,373.31542969,2.15161133,0.38916016,0.2034528221527946
1310,650.708008,1.1237793,0.246582031,0.1490574707464156
1311,610.81543,1.1237793,0.246582031,0.0887558543288149
1312,650.708008,2.77661133,0.246582031,0.137087290479884
1313,650.708008,1.1237793,0.139160156,0.2273073004600658
1314,610.81543,2.77661133,0.139160156,0.1268610120786426
1315,175.70800781,2.3737793,0.74658203,0.1115849742471099
1316,135.81542969,2.3737793,0.74658203,0.1343225945034333
1317,175.70800781,1.52661133,0.74658203,0.198498271366627
1318,175.70800781,2.3737793,0.63916016,0.1922775599642987
1319,135.81542969,1.52661133,0.63916016,0.1359815485508378
1320,235.083008,1.2800293,0.184082031,0.1081891195429917
1321,313.94043,1.2800293,0.184082031,0.1418944114954112
1322,235.083008,2.62036133,0.184082031,0.1591667316845367
1323,235.08300781,1.2800293,0.57666016,0.1496654287636906
1324,313.94042969,2.62036133,0.57666016,0.2350960618131244
1325,710.083008,2.5300293,0.684082031,0.3084933240995715
1326,788.94043,2.5300293,0.684082031,0.3353121656230072
1327,710.083008,1.37036133,0.684082031,0.2939413697596078
1328,710.083008,2.5300293,0.0766601562,0.1354479700156899
1329,788.94043,1.37036133,0.0766601562,0.1095209533382806
1331,76.44042969,0.6550293,0.43408203,0.0306698800566555
1334,76.44042969,0.74536133,0.32666016,0.0852162051777855
1335,472.58300781,1.9050293,0.93408203,0.2269710164700119
1336,551.44042969,1.9050293,0.93408203,0.1655173871217019
1337,472.58300781,1.99536133,0.93408203,0.2081139126665613
1338,472.58300781,1.9050293,0.82666016,0.193329456398622
1339,551.44042969,1.99536133,0.82666016,0.2913341678786108
1340,353.83300781,0.9675293,0.55908203,0.0934853866406749
1341,670.19043,0.967529297,0.559082031,0.2180351126068711
1342,353.83300781,2.30786133,0.55908203,0.1770064746516636
1343,353.83300781,0.9675293,0.70166016,0.0950846328011823
1344,670.19042969,2.30786133,0.70166016,0.5285867496583389
1345,828.833008,2.2175293,0.0590820312,0.1524461355220437
1346,195.19043,2.2175293,0.0590820312,0.0389416316159729
1347,828.833008,1.05786133,0.0590820312,0.2578073302564463
1348,828.833008,2.2175293,0.201660156,0.1065341801907235
1349,195.19042969,1.05786133,0.20166016,0.0868590227435915
1350,591.33300781,1.5925293,0.80908203,0.1863451472157203
1351,907.69043,1.5925293,0.809082031,0.461085647587122
1352,591.33300781,1.68286133,0.80908203,0.1787326097976735
1353,591.333008,1.5925293,0.451660156,0.2257799913109254
1354,907.69043,1.68286133,0.451660156,0.2303437860354357
1355,116.33300781,2.8425293,0.30908203,0.0965998474746059
1356,432.69043,2.8425293,0.309082031,0.1555651447636586
1357,116.33300781,2.93286133,0.30908203,0.1839041088725929
1358,116.33300781,2.8425293,0.95166016,0.0745205954904489
1359,432.69042969,2.93286133,0.95166016,0.4519878162561264
1360,146.02050781,1.5144043,0.65283203,0.1039442923122334
1361,640.50292969,1.5144043,0.65283203,0.2394791070028136
1362,146.02050781,0.51098633,0.65283203,0.1346082377276177
1363,146.02050781,1.5144043,0.23291016,0.0768809893109515
1365,621.020508,2.7644043,0.152832031,0.1464055631639289
1366,165.50293,2.7644043,0.152832031,0.1714799815593947
1367,621.020508,1.76098633,0.152832031,0.1552763751518913
1368,621.02050781,2.7644043,0.73291016,0.2122907937095091
1369,165.50292969,1.76098633,0.73291016,0.110319254762113
1370,858.52050781,0.8894043,0.90283203,0.3587979087284388
1371,878.00292969,0.8894043,0.90283203,0.1603893772266677
1372,858.52050781,2.38598633,0.90283203,0.1499194938597248
1373,858.52050781,0.8894043,0.98291016,0.2204311487795398
1374,878.00292969,2.38598633,0.98291016,0.4227371251228292
1375,383.52050781,2.1394043,0.40283203,0.2045895138588675
1376,403.00293,2.1394043,0.402832031,0.1875032292779783
1377,383.52050781,1.13598633,0.40283203,0.1793733338768505
1378,383.52050781,2.1394043,0.48291016,0.1539445663296208
1379,403.00292969,1.13598633,0.48291016,0.1224918820036088
1382,502.270508,1.44848633,0.0278320312,0.1569228390326122
1384,521.75293,1.44848633,0.107910156,0.0945838665252973
1385,977.270508,1.8269043,0.527832031,0.1864684218413788
1386,996.75293,1.8269043,0.527832031,0.2242014340855149
1387,977.270508,2.69848633,0.527832031,0.4206475200911394
1388,977.270508,1.8269043,0.607910156,0.3358140520121062
1389,996.75293,2.69848633,0.607910156,0.5459296907828802
1390,739.770508,1.2019043,0.277832031,0.1516479161061859
1391,284.25293,1.2019043,0.277832031,0.104234426480745
1392,739.770508,2.07348633,0.277832031,0.2128288591387633
1393,739.77050781,1.2019043,0.85791016,0.1321514754363338
1394,284.25292969,2.07348633,0.85791016,0.2422175972541536
1395,264.77050781,2.4519043,0.77783203,0.1254460108913337
1396,759.25292969,2.4519043,0.77783203,0.4124797745212467
1397,264.77050781,0.82348633,0.77783203,0.0908449472266357
1398,264.77050781,2.4519043,0.35791016,0.1436544148752134
1399,759.25293,0.823486328,0.357910156,0.1176939618391735
1400,205.39550781,1.0456543,0.34033203,0.0944169938639563
1401,937.37793,1.0456543,0.340332031,0.2252438410610825
1402,205.39550781,1.91723633,0.34033203,0.1161869762564261
1403,205.39550781,1.0456543,0.42041016,0.0767967549783552
1404,937.37793,1.91723633,0.420410156,0.2403428643942177
1405,680.39550781,2.2956543,0.84033203,0.3966111183636784
1406,462.37792969,2.2956543,0.84033203,0.1863004546547301
1408,680.39550781,2.2956543,0.92041016,0.1500657561670511
1409,462.37792969,0.66723633,0.92041016,0.2004763439779084
1410,917.895508,1.6706543,0.0903320312,0.1565091053685252
1411,699.87793,1.6706543,0.0903320312,0.1194769235498125
1412,917.895508,1.29223633,0.0903320312,0.1528745156158397
1413,917.895508,1.6706543,0.670410156,0.2714494708692322
1414,699.87793,1.29223633,0.670410156,0.3217166258864884
1415,442.89550781,2.9206543,0.59033203,0.1553828070479002
1416,224.87792969,2.9206543,0.59033203,0.1866623224501028
1417,442.89550781,2.54223633,0.59033203,0.4659509997450768
1418,442.895508,2.9206543,0.170410156,0.1889548193644993
1419,224.87793,2.54223633,0.170410156,0.0881555546554022
1420,324.14550781,1.3581543,0.96533203,0.1816713521866105
1421,106.12792969,1.3581543,0.96533203,0.1265616524947945
1422,324.14550781,2.85473633,0.96533203,0.1502893861398794
1423,324.145508,1.3581543,0.295410156,0.1941837350984782
1424,106.12792969,2.85473633,0.29541016,0.1250411124818936
1425,799.145508,2.6081543,0.465332031,0.2240023489660199
1426,581.12793,2.6081543,0.465332031,0.2554017600629518
1427,799.145508,1.60473633,0.465332031,0.2081873857205612
1428,799.145508,2.6081543,0.795410156,0.3329173484371001
1429,581.12792969,1.60473633,0.79541016,0.1496571111505334
1430,561.64550781,0.7331543,0.71533203,0.2771390363202581
1431,343.62792969,0.7331543,0.71533203,0.0913995092407249
1432,561.64550781,0.97973633,0.71533203,0.1678636142852267
1433,561.645508,0.733154297,0.545410156,0.1193823755261036
1434,343.62792969,0.97973633,0.54541016,0.0972536598151894
1435,86.64550781,1.9831543,0.21533203,0.0631535673293592
1436,818.62793,1.9831543,0.215332031,0.1379724993816544
1437,86.64550781,2.22973633,0.21533203,0.0625633189234096
1438,86.6455078,1.9831543,0.0454101562,0.0569546911903295
1439,818.62793,2.22973633,0.0454101562,0.2556775132660576
1440,101.48925781,1.3972168,0.41845703,0.0622172078461005
1441,744.40918,1.3972168,0.418457031,0.1491408242012358
1442,101.48925781,1.56567383,0.41845703,0.0573259165312497
1443,101.48925781,1.3972168,0.18603516,0.0404509591578547
1444,744.40918,1.56567383,0.186035156,0.0895735449865601
1445,576.48925781,2.6472168,0.91845703,0.2294124422823565
1446,269.40917969,2.6472168,0.91845703,0.3458775030186513
1447,576.48925781,2.81567383,0.91845703,0.2059432684865203
1448,576.48925781,2.6472168,0.68603516,0.2370925742837489
1449,269.40917969,2.81567383,0.68603516,0.2403699873710851
1450,813.989258,0.772216797,0.168457031,0.1670972605102162
1452,813.989258,2.19067383,0.168457031,0.3193055996799157
1453,813.989258,0.772216797,0.936035156,0.2457867108923017
1454,981.90918,2.19067383,0.936035156,0.346784074607862
1455,338.98925781,2.0222168,0.66845703,0.2507399517840131
1456,506.90917969,2.0222168,0.66845703,0.2629729278916236
1457,338.98925781,0.94067383,0.66845703,0.2318929412393806
1458,338.98925781,2.0222168,0.43603516,0.3238170202648597
1459,506.90918,0.940673828,0.436035156,0.1162195374276513
1460,457.73925781,1.0847168,0.79345703,0.136220010776799
1461,388.15917969,1.0847168,0.79345703,0.1347854218690284
1462,457.73925781,0.62817383,0.79345703,0.1364806162009079
1463,457.739258,1.0847168,0.0610351562,0.0605100853895771
1464,388.15918,0.628173828,0.0610351562,0.0695544259035233
1465,932.739258,2.3347168,0.293457031,0.1368832344016375
1466,863.15918,2.3347168,0.293457031,0.3050884015409816
1467,932.739258,1.87817383,0.293457031,0.137358609877072
1468,932.739258,2.3347168,0.561035156,0.3101479726839592
1469,863.15918,1.87817383,0.561035156,0.2018146403084173
1470,695.239258,1.7097168,0.543457031,0.3481835329275817
1471,150.65917969,1.7097168,0.54345703,0.108257881206124
1472,695.239258,2.50317383,0.543457031,0.1459544190367124
1473,695.23925781,1.7097168,0.81103516,0.3121296199389271
1474,150.65917969,2.50317383,0.81103516,0.1012630299936248
1475,220.239258,2.9597168,0.0434570312,0.0981626918617603
1476,625.65918,2.9597168,0.0434570312,0.2009684693587452
1477,220.239258,1.25317383,0.0434570312,0.1315553564376471
1478,220.23925781,2.9597168,0.31103516,0.1082468490353164
1479,625.65918,1.25317383,0.311035156,0.165150145934716
1480,279.61425781,0.6159668,0.60595703,0.1477655881759385
1482,279.61425781,2.97192383,0.60595703,0.1293496960411505
1483,279.61425781,0.6159668,0.49853516,0.1149905293333666
1484,803.78418,2.97192383,0.498535156,0.1941920464554483
1485,754.614258,1.8659668,0.105957031,0.1850831897582459
1486,328.78418,1.8659668,0.105957031,0.1407758544697901
1487,754.614258,1.72192383,0.105957031,0.0935733981436001
1488,754.61425781,1.8659668,0.99853516,0.401700692143125
1489,328.78417969,1.72192383,0.99853516,0.1476371728071807
1490,992.114258,1.2409668,0.855957031,0.2176964546361607
1491,566.28417969,1.2409668,0.85595703,0.1721436345476929
1492,992.114258,1.09692383,0.855957031,0.1472252590047585
1493,992.114258,1.2409668,0.748535156,0.1846675672009741
1494,566.28417969,1.09692383,0.74853516,0.1240817698747507
1495,517.114258,2.4909668,0.355957031,0.1268594395673448
1496,91.28417969,2.4909668,0.35595703,0.0495336874178869
1497,517.114258,2.34692383,0.355957031,0.2994976629962983
1498,517.114258,2.4909668,0.248535156,0.1083239540839477
1499,91.28417969,2.34692383,0.24853516,0.0456819063016664
1500,398.364258,1.5534668,0.230957031,0.2522098088537046
1501,210.03417969,1.5534668,0.23095703,0.1040083607094493
1502,398.364258,2.03442383,0.230957031,0.1579611845009361
1503,398.364258,1.5534668,0.373535156,0.1927178198914351
1504,210.03417969,2.03442383,0.37353516,0.218945828869004
1505,873.364258,2.8034668,0.730957031,0.458105915644593
1506,685.03417969,2.8034668,0.73095703,0.2543596508022997
1507,873.364258,0.784423828,0.730957031,0.1658775028103017
1508,873.36425781,2.8034668,0.87353516,0.4863572660121778
1509,685.03417969,0.78442383,0.87353516,0.2566544299462648
1510,635.864258,0.928466797,0.480957031,0.1567269281332392
1511,447.53417969,0.9284668,0.48095703,0.1017153407067491
1512,635.864258,1.40942383,0.480957031,0.2069397613708909
1513,635.864258,0.928466797,0.623535156,0.1160976927597907
1514,447.53417969,1.40942383,0.62353516,0.071120571994002
1515,160.86425781,2.1784668,0.98095703,0.09552517358123
1516,922.53417969,2.1784668,0.98095703,0.391837942395122
1517,160.86425781,2.65942383,0.98095703,0.2962213078512079
1518,160.864258,2.1784668,0.123535156,0.1197725134455103
1519,922.53418,2.65942383,0.123535156,0.1498870837166805
1520,131.176758,0.850341797,0.0747070312,0.0291823219604509
1521,120.97168,0.850341797,0.0747070312,0.044599565807863
1522,131.176758,0.862548828,0.0747070312,0.0257157334629824
1523,131.17675781,0.8503418,0.84228516,0.0942310093223595
1524,120.97167969,0.86254883,0.84228516,0.1096365962501799
1525,606.176758,2.1003418,0.574707031,0.3408502790296596
1526,595.97168,2.1003418,0.574707031,0.1509489729197116
1527,606.176758,2.11254883,0.574707031,0.2058868077826736
1528,606.176758,2.1003418,0.342285156,0.1760623645869168
1529,595.97168,2.11254883,0.342285156,0.2029286844164444
1530,843.676758,1.4753418,0.324707031,0.1660005821978586
1531,358.47168,1.4753418,0.324707031,0.1354649448318798
1532,843.676758,2.73754883,0.324707031,0.2400031995720292
1533,843.676758,1.4753418,0.0922851562,0.1889203690209661
1534,358.47168,2.73754883,0.0922851562,0.0908452098693234
1535,368.67675781,2.7253418,0.82470703,0.3727585498534778
1536,833.47168,2.7253418,0.824707031,0.3174772323816325
1537,368.67675781,1.48754883,0.82470703,0.1492133630718233
1538,368.67675781,2.7253418,0.59228516,0.2049858575516495
1539,833.47168,1.48754883,0.592285156,0.1932864878648276
1540,487.42675781,1.1628418,0.69970703,0.2899792824276869
1541,952.22168,1.1628418,0.699707031,0.1689890260200724
1542,487.42675781,1.17504883,0.69970703,0.184496611477988
1543,487.42675781,1.1628418,0.96728516,0.1755558372406931
1544,952.22167969,1.17504883,0.96728516,0.1424810828310855
1545,962.426758,2.4128418,0.199707031,0.1738265725464836
1546,477.22168,2.4128418,0.199707031,0.2040778433677473
1547,962.426758,2.42504883,0.199707031,0.1861477239821318
1548,962.426758,2.4128418,0.467285156,0.2679597479044707
1549,477.22168,2.42504883,0.467285156,0.3345192305079875
1552,724.92675781,1.80004883,0.94970703,0.2763192410869486
1554,714.72168,1.80004883,0.217285156,0.1522605049084566
1555,249.92675781,1.7878418,0.44970703,0.1793513732666153
1556,239.72167969,1.7878418,0.44970703,0.0786615712231339
1557,249.92675781,0.55004883,0.44970703,0.084014062598692
1558,249.92675781,1.7878418,0.71728516,0.1170031048172435
1559,239.72167969,0.55004883,0.71728516,0.0770763507275057
1560,190.55175781,1.6315918,0.88720703,0.0820179688556562
1561,417.84667969,1.6315918,0.88720703,0.1688691793094757
1562,190.55175781,2.26879883,0.88720703,0.1367036337777264
1563,190.55175781,1.6315918,0.52978516,0.0835257563423428
1564,417.84667969,2.26879883,0.52978516,0.1585066896949104
1565,665.551758,2.8815918,0.387207031,0.4718261730371804
1566,892.84668,2.8815918,0.387207031,0.1516983466114875
1567,665.551758,1.01879883,0.387207031,0.1333455397960245
1568,665.551758,2.8815918,0.0297851562,0.1062000614925005
1569,892.84668,1.01879883,0.0297851562,0.1069892632453932
1570,903.051758,1.0065918,0.637207031,0.1964573329841243
1571,180.34667969,1.0065918,0.63720703,0.0892198172468492
1572,903.051758,1.64379883,0.637207031,0.440631573787585
1573,903.051758,1.0065918,0.279785156,0.1066709272079713
1574,180.34667969,1.64379883,0.27978516,0.1297051941017861
1575,428.051758,2.2565918,0.137207031,0.1124391914901862
1576,655.34668,2.2565918,0.137207031,0.2024714843704843
1577,428.051758,2.89379883,0.137207031,0.2281344932357819
1578,428.05175781,2.2565918,0.77978516,0.4759538216005352
1579,655.34667969,2.89379883,0.77978516,0.4218058011808044
1580,309.301758,0.694091797,0.262207031,0.1279428144376093
1581,536.59668,0.694091797,0.262207031,0.1593250996136667
1582,309.301758,2.58129883,0.262207031,0.2124350784356451
1583,309.30175781,0.6940918,0.65478516,0.0914236050818743
1584,536.59667969,2.58129883,0.65478516,0.2360411171484611
1585,784.301758,1.9440918,0.762207031,0.2628752476611144
1586,61.59667969,1.9440918,0.76220703,0.0753915410193386
1587,784.301758,1.33129883,0.762207031,0.2500001521033012
1588,784.301758,1.9440918,0.154785156,0.17024277814805
1589,61.59667969,1.33129883,0.15478516,0.0333723257147808
1590,546.801758,1.3190918,0.0122070312,0.0775165450932515
1591,774.09668,1.3190918,0.0122070312,0.1607266721285774
1592,546.801758,0.706298828,0.0122070312,0.0664413668949909
1593,546.801758,1.3190918,0.404785156,0.0939163364443357
1595,71.80175781,2.5690918,0.51220703,0.1337252502449052
1596,299.09667969,2.5690918,0.51220703,0.252506294320533
1597,71.80175781,1.95629883,0.51220703,0.1396035827223424
1598,71.80175781,2.5690918,0.90478516,0.1125085497803625
1599,299.09667969,1.95629883,0.90478516,0.2485321889066116
1600,79.2236328,1.69018555,0.0512695312,0.0177964663871284
1601,885.424805,1.69018555,0.0512695312,0.2364629063285114
1602,79.2236328,2.83520508,0.0512695312,0.0484130027619461
1603,79.22363281,1.69018555,0.69384766,0.0787499788157105
1604,885.424805,2.83520508,0.693847656,0.398338840768942
1605,554.223633,2.94018555,0.551269531,0.2860251451772037
1606,410.42480469,2.94018555,0.55126953,0.1567969635985277
1607,554.223633,1.58520508,0.551269531,0.2022834432987614
1608,554.223633,2.94018555,0.193847656,0.1247947057284385
1609,410.424805,1.58520508,0.193847656,0.1038191670530218
1610,791.723633,1.06518555,0.301269531,0.0999655578984791
1611,647.924805,1.06518555,0.301269531,0.2771185497540215
1612,791.723633,0.960205078,0.301269531,0.2040464559982046
1613,791.723633,1.06518555,0.443847656,0.2685523641026986
1614,647.924805,0.960205078,0.443847656,0.1782439059034071
1615,316.72363281,2.31518555,0.80126953,0.1521223972764399
1616,172.92480469,2.31518555,0.80126953,0.1108175505870333
1617,316.72363281,2.21020508,0.80126953,0.2593408026655505
1618,316.72363281,2.31518555,0.94384766,0.1648650945830755
1619,172.92480469,2.21020508,0.94384766,0.1159287052985241
1620,435.47363281,0.75268555,0.67626953,0.0739702272050717
1621,54.17480469,0.75268555,0.67626953,0.0347483582646783
1622,435.47363281,1.89770508,0.67626953,0.1835522324099933
1623,435.47363281,0.75268555,0.56884766,0.1332757690589882
1624,54.17480469,1.89770508,0.56884766,0.0507625656434449
1625,910.473633,2.00268555,0.176269531,0.1296873410370454
1626,529.174805,2.00268555,0.176269531,0.1431403117004974
1628,910.473633,2.00268555,0.0688476562,0.2190783329755991
1629,529.174805,0.647705078,0.0688476562,0.1285872180188906
1630,672.97363281,1.37768555,0.92626953,0.1341476864421205
1631,291.67480469,1.37768555,0.92626953,0.1279543515545121
1632,672.97363281,1.27270508,0.92626953,0.1671796782499902
1633,672.973633,1.37768555,0.318847656,0.1323635745879534
1634,291.67480469,1.27270508,0.31884766,0.1955411051677807
1635,197.97363281,2.62768555,0.42626953,0.2076370504680254
1636,766.674805,2.62768555,0.426269531,0.1349961387108781
1637,197.97363281,2.52270508,0.42626953,0.099501106296022
1638,197.97363281,2.62768555,0.81884766,0.0895976352649323
1639,766.67480469,2.52270508,0.81884766,0.2147657063079908
1640,257.34863281,0.90893555,0.98876953,0.0903725117153968
1641,588.54980469,0.90893555,0.98876953,0.1911928267247482
1642,257.34863281,1.74145508,0.98876953,0.132268921704039
1643,257.34863281,0.90893555,0.88134766,0.12498282657539
1644,588.54980469,1.74145508,0.88134766,0.1428882992489593
1645,732.348633,2.15893555,0.488769531,0.2430944476717299
1646,113.54980469,2.15893555,0.48876953,0.1359536196542842
1647,732.348633,2.99145508,0.488769531,0.3492051752836357
1648,732.348633,2.15893555,0.381347656,0.2194234172784687
1649,113.54980469,2.99145508,0.38134766,0.1107646335714099
1650,969.848633,1.53393555,0.738769531,0.3564759013597627
1651,826.049805,1.53393555,0.738769531,0.1262091198043231
1652,969.848633,2.36645508,0.738769531,0.444998385039437
1653,969.848633,1.53393555,0.131347656,0.0921063540743154
1654,826.049805,2.36645508,0.131347656,0.2175216187499817
1655,494.848633,2.78393555,0.238769531,0.1695057796635004
1656,351.049805,2.78393555,0.238769531,0.1140859978028178
1657,494.848633,1.11645508,0.238769531,0.1188881163643051
1658,494.84863281,2.78393555,0.63134766,0.3807591640483571
1659,351.04980469,1.11645508,0.63134766,0.1724674260455165
1660,376.098633,1.22143555,0.363769531,0.1514459566752951
1661,469.799805,1.22143555,0.363769531,0.1483821901896305
1662,376.098633,0.803955078,0.363769531,0.0675550423566554
1663,376.09863281,1.22143555,0.75634766,0.0937466962196657
1664,469.79980469,0.80395508,0.75634766,0.1289979619071874
1665,851.09863281,2.47143555,0.86376953,0.2910888311726018
1666,944.799805,2.47143555,0.863769531,0.4494389151195865
1667,851.09863281,2.05395508,0.86376953,0.2006077030085882
1668,851.098633,2.47143555,0.256347656,0.1108622728471219
1669,944.799805,2.05395508,0.256347656,0.1475370921613445
1671,232.299805,0.596435547,0.113769531,0.1043209305644729
1672,613.598633,2.67895508,0.113769531,0.1666215070031855
1674,232.299805,2.67895508,0.00634765625,0.1706435023352681
1675,138.59863281,1.84643555,0.61376953,0.1347601195529802
1676,707.299805,1.84643555,0.613769531,0.4236914685612821
1677,138.59863281,1.42895508,0.61376953,0.0668897848069266
1678,138.59863281,1.84643555,0.50634766,0.085188134336814
1679,707.299805,1.42895508,0.506347656,0.1889188596393972
1680,168.28613281,0.51831055,0.45751953,0.058284309311644
1681,321.36230469,0.51831055,0.45751953,0.1940549777451137
1682,168.28613281,2.13208008,0.45751953,0.1614010644278478
1683,168.28613281,0.51831055,0.28759766,0.0361490385203397
1684,321.362305,2.13208008,0.287597656,0.2449442798340183
1685,643.28613281,1.76831055,0.95751953,0.3354705800370374
1686,796.36230469,1.76831055,0.95751953,0.2881873754324778
1687,643.28613281,0.88208008,0.95751953,0.1347629511440194
1688,643.28613281,1.76831055,0.78759766,0.1468807442943057
1689,796.362305,0.882080078,0.787597656,0.2262605919099339
1690,880.786133,1.14331055,0.207519531,0.1305206003675789
1691,83.86230469,1.14331055,0.20751953,0.1229016421179093
1692,880.786133,1.50708008,0.207519531,0.1851583051444336
1693,880.786133,1.14331055,0.537597656,0.2242171678273049
1694,83.86230469,1.50708008,0.53759766,0.0930509767185712
1695,405.78613281,2.39331055,0.70751953,0.2761502099324294
1696,558.86230469,2.39331055,0.70751953,0.331279133876461
1697,405.78613281,2.75708008,0.70751953,0.1988536367336544
1698,405.786133,2.39331055,0.0375976562,0.1004345097487448
1699,558.862305,2.75708008,0.0375976562,0.2024206941516328
1700,524.53613281,1.45581055,0.83251953,0.1345277086143446
1701,677.61230469,1.45581055,0.83251953,0.3795146255233487
1702,524.53613281,2.44458008,0.83251953,0.1896711916879103
1703,524.536133,1.45581055,0.412597656,0.2112509324310955
1704,677.612305,2.44458008,0.412597656,0.192445901974926
1705,999.536133,2.70581055,0.332519531,0.3085119757699204
1706,202.61230469,2.70581055,0.33251953,0.1828346996745957
1707,999.536133,1.19458008,0.332519531,0.1159243950484159
1708,999.536133,2.70581055,0.912597656,0.5818850616917608
1709,202.61230469,1.19458008,0.91259766,0.1930083985419384
1710,762.036133,0.830810547,0.582519531,0.2952269723650388
1711,915.112305,0.830810547,0.582519531,0.1560600971489585
1713,762.036133,0.830810547,0.662597656,0.2070614114525579
1715,287.036133,2.08081055,0.0825195312,0.1108822510345403
1716,440.112305,2.08081055,0.0825195312,0.179940703409389
1717,287.036133,1.81958008,0.0825195312,0.0696888232143722
1718,287.036133,2.08081055,0.162597656,0.1198544736077894
1719,440.112305,1.81958008,0.162597656,0.119791906113612
1720,227.66113281,1.29956055,0.52001953,0.1858906178143484
1721,261.98730469,1.29956055,0.52001953,0.1164528881302785
1722,227.66113281,1.03833008,0.52001953,0.1289210222713135
1723,227.661133,1.29956055,0.100097656,0.0708436282195964
1724,261.987305,1.03833008,0.100097656,0.10832798160168
1725,702.661133,2.54956055,0.0200195312,0.1176775835062803
1726,736.987305,2.54956055,0.0200195312,0.0942207660722318
1727,702.661133,2.28833008,0.0200195312,0.1157223042656339
1728,702.661133,2.54956055,0.600097656,0.2108345537456738
1729,736.987305,2.28833008,0.600097656,0.1663442114024103
1731,499.48730469,0.67456055,0.77001953,0.1148326632357154
1732,940.161133,2.91333008,0.770019531,0.2842425842279138
1734,499.48730469,2.91333008,0.85009766,0.2446444154786311
1735,465.161133,1.92456055,0.270019531,0.1539020107751618
1736,974.487305,1.92456055,0.270019531,0.2260453532104187
1737,465.161133,1.66333008,0.270019531,0.1551922782276396
1738,465.161133,1.92456055,0.350097656,0.270739101610138
1739,974.487305,1.66333008,0.350097656,0.263286609595837
1740,346.411133,0.987060547,0.145019531,0.0869183801543103
1741,855.737305,0.987060547,0.145019531,0.2605783896502165
1742,346.411133,1.35083008,0.145019531,0.1535751650429576
1743,346.411133,0.987060547,0.225097656,0.1078647943828085
1744,855.737305,1.35083008,0.225097656,0.2114920133260377
1745,821.411133,2.23706055,0.645019531,0.2545946667738934
1746,380.73730469,2.23706055,0.64501953,0.3015384448995538
1747,821.411133,2.60083008,0.645019531,0.3662235300691284
1748,821.411133,2.23706055,0.725097656,0.3959201883097779
1749,380.73730469,2.60083008,0.72509766,0.2672865227193927
1750,583.911133,1.61206055,0.395019531,0.291043675326587
1751,618.237305,1.61206055,0.395019531,0.2520127535390121
1752,583.911133,1.97583008,0.395019531,0.2352469618239726
1753,583.91113281,1.61206055,0.97509766,0.3470495930389686
1754,618.23730469,1.97583008,0.97509766,0.2566053607821416
1755,108.91113281,2.86206055,0.89501953,0.1321321195693134
1756,143.23730469,2.86206055,0.89501953,0.1227718050680484
1757,108.91113281,0.72583008,0.89501953,0.0963663703338582
1758,108.91113281,2.86206055,0.47509766,0.088084192628928
1759,143.23730469,0.72583008,0.47509766,0.1078827867100338
1760,94.06738281,1.10424805,0.72314453,0.0543639016088928
1761,454.95605469,1.10424805,0.72314453,0.1565063310101457
1762,94.06738281,2.48364258,0.72314453,0.1636051400025245
1763,94.06738281,1.10424805,0.36572266,0.0968952951070201
1764,454.956055,2.48364258,0.365722656,0.1630216313540746
1765,569.067383,2.35424805,0.223144531,0.2972210712731864
1766,929.956055,2.35424805,0.223144531,0.1975091669011494
1767,569.067383,1.23364258,0.223144531,0.1641921237539201
1768,569.06738281,2.35424805,0.86572266,0.2067233292786179
1769,929.956055,1.23364258,0.865722656,0.2466746348526148
1770,806.56738281,1.72924805,0.97314453,0.4346046398316529
1771,217.45605469,1.72924805,0.97314453,0.1757439741439712
1773,806.567383,1.72924805,0.615722656,0.2843083909243
1774,217.45605469,0.60864258,0.61572266,0.0786902302268079
1775,331.56738281,2.97924805,0.47314453,0.218044884678654
1776,692.456055,2.97924805,0.473144531,0.416889718561498
